bill_id,x,y
HRES627-118,2.6192337657442497,4.760794672272411
HRES631-118,-0.5867594685386435,-0.3190356864886961
HRES632-118,-0.436413036971367,-0.07415698115631716
HRES633-118,-0.37312226507654467,0.01873468951930146
HRES64-118,-0.5629164850327613,-0.28657872495602366
HRES641-118,-0.20031553178150846,0.29000828126182643
HRES642-118,0.374560692117878,1.2093251488715009
HRES647-118,-0.543311309475939,-0.24253623880294778
HRES649-118,-0.5854265036392023,-0.3213580596172526
HRES65-118,-0.5212244858580362,-0.2132441211437306
HRES654-118,-0.3292288384983926,0.08634898202102839
HRES657-118,-0.3490408545793991,0.05979647855567341
HRES66-118,-0.5854836356133931,-0.3190853850764867
HRES663-118,-0.5858052740428594,-0.3066537634113255
HRES67-118,-0.5869326011238375,-0.3229040316405456
HRES671-118,-0.43503225588694217,-0.07077926883300278
HRES672-118,-0.5652254816951532,-0.2818999867409784
HRES678-118,0.5235097530366081,1.4413821862479839
HRES680-118,7.4462928363446546,-2.426343396947918
HRES681-118,7.445727159356442,-2.424873236576678
HRES687-118,-0.5873475025121448,-0.31013593400366124
HRES69-118,0.5476957637339738,1.4778593804155091
HRES690-118,-0.5441102071408271,-0.2390774439440425
HRES694-118,-0.3524256902361195,0.06056177457499561
HRES698-118,-0.2655801766881076,0.19089726969266302
HRES7-118,-0.4806748231021291,-0.14064485543423608
HRES70-118,-0.5846708889978979,-0.3199564430273188
HRES704-118,-0.5851727803904605,-0.32071957729009437
HRES705-118,-0.5856585470209548,-0.3181725523159485
HRES71-118,-0.5850931827635089,-0.32246068829233554
HRES712-118,-0.5839345643630368,-0.32278141572474117
HRES716-118,0.22332834373434998,0.9653697448228151
HRES723-118,7.446779158683862,-2.4266928830165755
HRES73-118,-0.5011662503112996,-0.17623943560839878
HRES730-118,-0.5847812227342712,-0.32584721627761193
HRES735-118,-0.029094764674106505,0.5635034014818774
HRES74-118,-0.4144591285299671,-0.04225085931594505
HRES741-118,-0.5859089721159272,-0.32625821329120386
HRES75-118,7.520749522815491,-2.438193303360931
HRES756-118,-0.5861891348933842,-0.3286637977058985
HRES757-118,7.445704206612121,-2.4180672350319545
HRES76-118,-0.5844493554163693,-0.3151463938448113
HRES763-118,0.12069198986178241,0.800854442664461
HRES766-118,-0.35252797387632256,0.0575400930319211
HRES767-118,-0.4150453158783187,-0.04451023579011948
HRES770-118,0.3545957641633029,1.1733944488311787
HRES771-118,8.490893650083928,14.052216227170637
HRES773-118,7.53183562541432,-2.279326758280521
HRES776-118,-0.3283310106501618,0.08570376476125018
HRES777-118,0.3126272292262704,1.1057730171909697
HRES779-118,-0.5854643206913915,-0.3131394549031572
HRES780-118,-0.5225830866696174,-0.21093410351891279
HRES786-118,-0.20019170425306654,0.29321581535053837
HRES792-118,-0.24489562708908086,0.228222417999168
HRES793-118,4.519153581437392,7.766703198730856
HRES795-118,-0.32934876677452246,0.09083981187335913
HRES797-118,-0.11392208869307474,0.4297683694062851
HRES798-118,1.551149270335877,3.0667461869935813
HRES803-118,0.44071401673975913,1.3121539366686663
HRES804-118,-0.5877344277554309,-0.3146001390541472
HRES807-118,-0.3919673432821907,-0.010504195596710288
HRES813-118,-0.5659362933396351,-0.2842847233228416
HRES818-118,-0.5217519386835934,-0.21153230857218508
HRES824-118,-0.2241221433988358,0.2592958341280054
HRES829-118,-0.5851785532604604,-0.3186310321910782
HRES83-118,-0.5837259920907185,-0.31436039501014773
HRES834-118,-0.47846374264789754,-0.14526170674005906
HRES836-118,-0.5634323294356393,-0.28106526374630625
HRES838-118,7.428069274678849,-2.422725068656223
HRES842-118,-0.5001442431318683,-0.18038432059372278
HRES844-118,-0.3089694982069884,0.12596333414378721
HRES845-118,7.684122586801828,-2.0090264988449036
HRES847-118,7.445472335517835,-2.4282296789287434
HRES85-118,-0.2845990481020408,0.15789495999551031
HRES851-118,-0.435613152248031,-0.07874663143080146
HRES852-118,-0.5877595693494617,-0.3105255385009509
HRES857-118,-0.5646374328850509,-0.2792794555585095
HRES86-118,0.29183633504926904,1.0747682873053814
HRES862-118,-0.563111541222382,-0.2829906716570424
HRES863-118,7.773904931854235,-1.8329327442534797
HRES864-118,7.464410551628065,-2.429833964424678
HRES865-118,0.011676787006110259,0.631323485950754
HRES867-118,-0.3738909129539188,0.023588331303184804
HRES869-118,7.465720653142604,-2.4282985676469395
HRES878-118,7.483515592480937,-2.424230226368514
HRES880-118,-0.5665878257238891,-0.2884686433646199
HRES881-118,0.5885038148947211,1.5427142694717144
HRES883-118,-0.158693208271301,0.36477891950650904
HRES885-118,-0.4774385982818728,-0.14038223579676398
HRES888-118,-0.00789976317279896,0.6026132519500991
HRES89-118,0.14184587174731025,0.8322590048586762
HRES891-118,7.465332416199564,-2.4278027301173286
HRES894-118,-0.4987713586115077,-0.17412343054570942
HRES897-118,-0.5447612517308156,-0.2434987167234408
HRES90-118,0.24805692973405044,1.0037836960908353
HRES901-118,1.614079202971154,3.1689102213681895
HRES906-118,7.446076607464609,-2.424576623090164
HRES918-118,7.466278479713928,-2.4258827832713994
HRES92-118,0.31241576269028404,1.1109909792179853
HRES920-118,-0.37219984366729747,0.022081084185220392
HRES922-118,7.444790332468474,-2.4204685720504218
HRES927-118,-0.2647950000578841,0.1953022111437894
HRES929-118,-0.2636474552686359,0.19962026646475425
HRES934-118,-0.3060546390844536,0.12380244957856279
HRES947-118,7.427354620053786,-2.4173765358865675
HRES950-118,-0.5857045667991821,-0.3175573545528372
HRES951-118,-0.5834943313879326,-0.31975807197659295
HRES957-118,7.447274265565168,-2.4154329835834827
HRES962-118,0.6303121570654443,1.6151144722700517
HRES964-118,-0.47924013632746243,-0.14881737068575537
HRES966-118,3.6870323313719413,6.449390913856418
HRES968-118,-0.5846712634125105,-0.3133706537630948
HRES969-118,7.447078804753767,-2.417808490250917
HRES97-118,-0.5842884655947146,-0.3171896761169682
HRES970-118,-0.586606264043154,-0.31614656732540347
HRES98-118,-0.5007773198796973,-0.18277552451316748
HRES980-118,-0.5844096675912641,-0.3194110634741155
HRES984-118,-0.5019821275307523,-0.18236897483838166
HRES987-118,-0.1170490406508188,0.42239133121313444
HRES99-118,0.22425792815912157,0.9766357356015454
HRES992-118,-0.5227951029668814,-0.20742208144305213
HRES994-118,7.408273999142953,-2.4164316412662563
HRES996-118,-0.5835387079287865,-0.3146818603202854
HRES998-118,-0.22470065618381785,0.2621241021234616
S1002-118,-0.5659589570429228,-0.2857474676016677
S101-118,-0.5668202371599287,-0.29221458817753576
S1051-118,-0.585781517649653,-0.3239956772083899
S1060-118,-0.5862745735913687,-0.32606945560185174
S1065-118,-0.5659458844963939,-0.2896904024084802
S1105-118,-0.3728365623417849,0.013470589969040539
S111-118,7.553210488333129,-2.258207387384405
S112-118,-0.41513293990234285,-0.046708356668264436
S1126-118,-0.5660366606727824,-0.2871065252584017
S1146-118,7.6039458040240335,-2.0685158590003923
S1173-118,-0.2684224457304814,0.18420085096939087
S1225-118,-0.5446085196640311,-0.26107866270374175
S1242-118,-0.5233652869532756,-0.22182181580333804
S1244-118,-0.4826498364782323,-0.15546490572013022
S1249-118,-0.3943405815460662,-0.02100820499979578
S125-118,-0.5213934582807911,-0.21711385135425654
S1272-118,-0.35007833130361726,0.04674725327007289
S1283-118,-0.5663241950052061,-0.2924165917399623
S1302-118,-0.39565517914865017,-0.01590014737279812
S1312-118,-0.414287865999947,-0.0554587259797783
S1337-118,-0.5650710793341108,-0.292450086848226
S1338-118,-0.543432387145984,-0.2600971262779037
S1351-118,7.862179097187752,-1.625172203372674
S138-118,-0.26400936837189753,0.18665922130502205
S141-118,0.1170069419135077,0.7958840702501203
S1450-118,-0.56659366918113,-0.28555840275887606
S1453-118,-0.182655040270817,0.3146411756987597
S1454-118,-0.5670519946310557,-0.2850059286830487
S152-118,-0.5419951581307436,-0.26202899918744804
S155-118,-0.5647002964690124,-0.29202456466540816
S1550-118,-0.5885637877619055,-0.32637948516632204
S1571-118,-0.43800083174662185,-0.08346592641811551
S1592-118,-0.5668409900475756,-0.2851764463741033
S1627-118,-0.5465982090813717,-0.2528907444674968
S166-118,-0.3948116707732084,-0.010598270643720766
S1679-118,-0.4781899658755933,-0.1491244548397355
S1687-118,-0.39515178656088373,-0.012009916824440319
S1695-118,-0.41736390765220294,-0.057358734249260857
S17-118,-0.5441280270284429,-0.25626576981783594
S1781-118,-0.5221357912223749,-0.22001164294031317
S1904-118,-0.499948799350127,-0.19240068044518943
S1967-118,-0.4392569795284176,-0.08413363204081412
S1969-118,-0.5433803441636323,-0.2595456881691991
S2022-118,-0.5670359983214054,-0.29128191845005114
S2051-118,-0.5636015804146806,-0.2841879879197392
S2052-118,-0.5241570248118337,-0.22057747769547076
S2111-118,-0.5641754901584664,-0.29117413426213107
S212-118,-0.47812320109930945,-0.15463878274092216
S2129-118,-0.48173128878490534,-0.15191753728806737
S213-118,-0.5875804146724661,-0.31800878914220154
S2157-118,-0.5671817778182389,-0.2869200746863671
S2171-118,0.4389960332329799,1.3045715800466173
S2186-118,-0.5452244393395799,-0.2482436386936182
S2196-118,-0.37390584546933453,0.023220849056979038
S2226-118,-0.5853969678383926,-0.3289534497425012
S2228-118,7.515034912094802,-2.2496908167839087
S227-118,7.472482553976323,-2.311851409965798
S2352-118,-0.588786374276548,-0.3244683133996481
S2406-118,-0.5655060386416775,-0.2900261594228232
S2408-118,-0.5656209480656218,-0.2858041847915099
S2456-118,-0.5672218316187224,-0.28509426663849974
S2481-118,-0.5230094232917486,-0.2198051860417416
S2493-118,-0.5234824658682105,-0.22111601498418032
S2511-118,-0.5674923019019522,-0.28435927041840714
S2512-118,-0.5680418986492881,-0.28784310784547934
S2518-118,-0.5654467775091805,-0.2909058931464854
S2545-118,-0.5649588372678259,-0.29256650147800245
S2550-118,-0.586426258740603,-0.3243787108727939
S2609-118,-0.46046419009718537,-0.12510622148572373
S2641-118,-0.37644274373427483,0.010735557339677146
S2748-118,-0.5429185909191859,-0.2535457763346469
S2795-118,-0.5657758756327153,-0.28694791264665903
S2800-118,-0.5870491966140408,-0.319751762578802
S2861-118,8.840636705939945,-0.10239243837742461
S2921-118,-0.5250560229287232,-0.21954092810309678
S2937-118,-0.5222918055669645,-0.22471996256666
S2952-118,-0.586625494861908,-0.31978505075798447
S3021-118,-0.48174184040384477,-0.1508000405281006
S3037-118,-0.5680973168241811,-0.2877180322761902
S314-118,-0.5890538341386317,-0.32797953102340666
S316-118,0.3970163133403887,1.2343848302073508
S3172-118,-0.5888770033462881,-0.32269525529089016
S3199-118,-0.58564153565309,-0.3245947035123994
S3233-118,-0.5671470938184021,-0.2824376353873646
S3249-118,7.447890386892518,-2.3829246767009082
S3250-118,7.469200183843133,-2.386617777783302
S326-118,-0.39386775694414283,-0.015906072462327437
S3317-118,-0.3744340073411642,0.012663009420984825
S332-118,-0.4582385117452807,-0.11948210707864898
S3403-118,-0.5668518404045786,-0.2827143323200884
S3416-118,-0.5873194513190956,-0.3280950486257355
S3427-118,-0.5215796183575087,-0.21945503453667414
S3448-118,-0.5008569160638354,-0.18291249544798932
S3590-118,-0.5859382238101439,-0.3232550669139664
S361-118,-0.5000544022290802,-0.1821612917977778
S3613-118,7.432296485173056,-2.383389818672289
S3651-118,-0.41572179946508003,-0.047633024683743266
S3660-118,-0.5660162394900801,-0.29456905457714616
S3680-118,-0.5671304535603833,-0.284800425637936
S3706-118,7.47311423633355,-2.306714881116634
S3764-118,7.559570629671297,-2.1748774856859834
S3791-118,7.747675934788281,-1.9154712686642275
S3795-118,-0.5662515580189517,-0.29042884401213587
S3799-118,-0.5876456128007406,-0.3208591492159787
S382-118,7.410496127332852,-2.3791074401466044
S3857-118,-0.5659963155585525,-0.294651149982825
S3892-118,-0.5887208124662912,-0.31738499988105917
S3925-118,-0.5895836785606715,-0.32356693681080323
S3940-118,-0.3963464913118618,-0.02106276334790991
S3950-118,-0.4803412038282123,-0.14774964760556414
S3951-118,-0.5887852152488012,-0.31721781939072263
S3977-118,-0.459600626523432,-0.11252756072922954
S398-118,-0.3739133242664567,0.00954849650970297
S3998-118,-0.17901507083409862,0.32021766739152674
S4011-118,-0.5661604991844077,-0.29107061502265463
S4072-118,-0.2013022150498453,0.28292722325360237
S4077-118,-0.5634258779384389,-0.28793749912273303
S4087-118,-0.5648674775697595,-0.2809380002950877
S413-118,-0.3953034219711482,-0.023058639654109373
S4137-118,-0.5229973544142918,-0.2161262315416141
S4234-118,-0.5667634332031071,-0.2923492268952891
S4257-118,-0.5003960625049578,-0.19023395050495923
S426-118,-0.5893565823856346,-0.3230526092383247
S4304-118,-0.43834671440696665,-0.08212635352438202
S4361-118,-0.5832603732095356,-0.3213612301228434
S4367-118,7.4525665788618385,-2.3140476052822514
S4398-118,-0.5686381489611414,-0.2897244176667794
S4445-118,0.4395806888296328,1.304737665102261
S446-118,-0.5637757878092285,-0.29049473841949264
S4539-118,-0.11930535446073666,0.4230533839582164
S4541-118,-0.5677528908638939,-0.2867419475668344
S464-118,-0.4819926315201471,-0.15093873672307237
S475-118,-0.5644484321376113,-0.2869203873250104
S500-118,-0.5664343806232394,-0.29179162294889727
S5167-118,-0.566345661009759,-0.2945745628743774
S5233-118,-0.5867079862512945,-0.3258429598412053
S5254-118,-0.5669185114918928,-0.2884134764439404
S542-118,-0.5668545408860425,-0.29450594718585266
S546-118,-0.3302577981893114,0.0794306392157513
S551-118,-0.5871735210937802,-0.32406017087895256
S552-118,-0.39489466746602697,-0.01754542369476388
S56-118,-0.482137290060512,-0.15408273803116934
S58-118,-0.5858948425238196,-0.32664172863632274
S611-118,-0.5252977868971808,-0.22239527648143498
S619-118,-0.4994701156267232,-0.1883770566624013
S628-118,-0.5030720116780759,-0.18563650445806107
S63-118,-0.565447093060911,-0.2938455775600029
S669-118,-0.5236185949142868,-0.2168323306827108
S695-118,-0.5869691281044772,-0.32861819842485757
S708-118,-0.5447087784175035,-0.24855189222977547
S709-118,7.449258120904881,-2.387587259709939
S71-118,-0.5209805861614676,-0.222797737864314
S723-118,-0.5023643607895684,-0.18672141547811144
S729-118,-0.5878248747777909,-0.3173701034834882
S730-118,-0.5876850710712322,-0.3202266850844254
S75-118,-0.4589432518775408,-0.11714367482636068
S759-118,-0.3508437593621194,0.047079597446390224
S782-118,-0.5853914781073444,-0.3286414440724445
S788-118,7.573252421660482,-2.221657855359599
S803-118,-0.4386698522326214,-0.08285185370387818
S830-118,-0.5880891464603318,-0.32276929697696766
S842-118,-0.46019167312184783,-0.1138886942854768
S870-118,-0.2868440963842887,0.14555694972842692
S880-118,-0.56666114709096,-0.2839484435320565
S892-118,-0.5453861868804812,-0.2509241691445468
S898-118,-0.4588910659762646,-0.12205695855157639
S913-118,-0.5024024895032433,-0.18921845241062157
S923-118,-0.5452353339135355,-0.2500942872582612
S938-118,-0.4822245030713154,-0.1606682242440887
S986-118,-0.5624244745949436,-0.2895291588927555
SCONRES23-118,-0.24468536962936274,0.2217660629379053
SCONRES25-118,-0.5849819711707291,-0.3207870668510281
SCONRES29-118,-0.5850647228278153,-0.3205808036850419
SJRES10-118,0.20550250373396048,0.9395506786732506
SJRES11-118,0.20478246559842775,0.9277040570379746
SJRES18-118,-0.3284073675902897,0.0878454726705179
SJRES23-118,-0.1577201035827896,0.3542447379904141
SJRES24-118,7.745882621735403,-1.9470522821157223
SJRES32-118,8.42546263378267,-0.9084824992217986
SJRES38-118,7.5737055477000395,-2.221449744688519
SJRES4-118,0.5473433638709982,1.480025277192535
SJRES42-118,-0.17790573788070094,0.32508370181649515
SJRES43-118,0.18012570784920603,0.8944950674663309
SJRES44-118,-0.5409708278662403,-0.24935557755347398
SJRES57-118,-0.32993277077618105,0.08043254128540493
SJRES62-118,-0.3290127424201078,0.08322462262921121
SJRES9-118,7.571730083443668,-2.254882904987597
SRES1-118,-0.5859589229726083,-0.3203558059742796
SRES100-118,-0.5650678927949293,-0.27933391686581677
SRES101-118,-0.5006863251694887,-0.1822736891776322
SRES102-118,-0.566187081591717,-0.28249494462624936
SRES110-118,1.527804737499479,3.0309350205337986
SRES111-118,-0.5654061324686122,-0.28128797372371334
SRES112-118,-0.5652621062116865,-0.2800874431011304
SRES122-118,-0.5647292791620249,-0.2801578089542515
SRES129-118,0.4818782734392297,1.380636461270635
SRES13-118,-0.43573915926876255,-0.07783399059521573
SRES131-118,-0.5864458719550864,-0.31643031657516374
SRES132-118,-0.5633648989402097,-0.2859800413730524
SRES135-118,-0.564756859341174,-0.27858448503104716
SRES137-118,-0.522900756463664,-0.21545071025817175
SRES149-118,-0.4163987548204101,-0.04364248295051372
SRES150-118,-0.5643403572052517,-0.27938191824415803
SRES155-118,-0.4789743526561369,-0.15261550764301668
SRES16-118,-0.5663903483621495,-0.2806185373804186
SRES160-118,-0.5659924651342724,-0.28369481594581947
SRES167-118,-0.5208485621869571,-0.2095613129820802
SRES175-118,-0.37104469551999103,0.02305702400498647
SRES176-118,-0.5644789418910016,-0.27871859195570686
SRES177-118,-0.5630992226617128,-0.28604644155912407
SRES178-118,-0.5636100033251273,-0.2866378163796104
SRES182-118,-0.5221289453790229,-0.2216232664670909
SRES187-118,-0.563874272253622,-0.28538825008392926
SRES193-118,-0.5644472343239635,-0.2815955142669676
SRES194-118,-0.11577013179877857,0.43509386726597954
SRES2-118,-0.5859657546938113,-0.3193786730896675
SRES202-118,-0.5643715378073788,-0.28602645192185655
SRES21-118,-0.3295917858602803,0.0939710806256563
SRES211-118,-0.3299274168722769,0.0887168404265161
SRES214-118,-0.5643790488018825,-0.285053321810599
SRES217-118,-0.5441652539551568,-0.24719641909677742
SRES22-118,-0.5656512084481758,-0.2846558266635294
SRES222-118,-0.5644809533016155,-0.27483920627999087
SRES232-118,-0.43829040312371387,-0.0760068274417103
SRES235-118,-0.5442325588492274,-0.24689723894721866
SRES239-118,-0.39581278873258563,-0.012362445104496274
SRES241-118,-0.56619172949346,-0.2794622310814327
SRES248-118,-0.35190574632615346,0.05591595842729411
SRES249-118,-0.5666108794327092,-0.27929376329928024
SRES252-118,-0.05208120036734034,0.5325330621934413
SRES253-118,-0.5003334073877383,-0.18207129366230618
SRES256-118,-0.5225279682316537,-0.2097539692118619
SRES261-118,-0.5664630598349703,-0.28125572516465625
SRES262-118,-0.5641180832065974,-0.2887657212951934
SRES264-118,-0.3075437431408531,0.12843819081359986
SRES279-118,-0.5649665709178271,-0.28440416861562917
SRES289-118,-0.5444896926515084,-0.2495751236492329
SRES29-118,-0.052483858660115734,0.529351859844372
SRES293-118,-0.5007221558385017,-0.1757873873455107
SRES297-118,-0.565018740005344,-0.2836979540266173
SRES298-118,-0.1369821586264349,0.3932094732850274
SRES3-118,-0.5861303086980124,-0.3170742805770887
SRES30-118,-0.5860482133018791,-0.32001355576241913
SRES300-118,-0.565791503141096,-0.2833553614894427
SRES305-118,-0.5660111755554942,-0.28049328166318255
SRES308-118,0.11875636601542257,0.7977519414805923
SRES309-118,-0.33063990334929777,0.08831851250065094
SRES31-118,-0.5859558835320537,-0.3192364643927818
SRES314-118,-0.5634144203166754,-0.28599419029316037
SRES316-118,-0.5649828946589219,-0.28154998640742634
SRES325-118,-0.5647786252772166,-0.2823941641753987
SRES326-118,-0.07358427056789485,0.49872130472176923
SRES330-118,-0.5640136095389834,-0.2769559259739291
SRES339-118,-0.5861631729796887,-0.3186910068829496
SRES341-118,-0.5648828365966657,-0.2798745219364962
SRES359-118,-0.4144552353094498,-0.043814570562714636
SRES366-118,-0.5648661866324743,-0.2824775139068995
SRES375-118,0.07437581884435764,0.7292018613242033
SRES399-118,0.11839207694397443,0.8017937306364578
SRES403-118,-0.5660946755529441,-0.28637039519335444
SRES417-118,1.529135275934541,3.032279620394521
SRES421-118,-0.5445565874177375,-0.248163889518422
SRES422-118,-0.5658970669578393,-0.2793871614723618
SRES431-118,0.5878531548939059,1.543940667110162
SRES435-118,0.6730757901740777,1.6762035386965217
SRES443-118,-0.4600759688800965,-0.11389919667602855
SRES447-118,-0.5638448117839471,-0.27847748924067345
SRES456-118,-0.5011162230222812,-0.18091099563664792
SRES457-118,-0.587441511465427,-0.3158785195023806
SRES477-118,-0.544757822843234,-0.2511463624193892
SRES483-118,-0.5645120083288636,-0.28334611879545885
SRES489-118,-0.564089796907208,-0.2797213147023047
SRES5-118,-0.5857559368515938,-0.31568483128566843
SRES504-118,-0.5840836613971868,-0.31781987461919003
SRES522-118,-0.5637641263355856,-0.2867721021176491
SRES523-118,1.5276709276744291,3.0313700267020276
SRES526-118,-0.5646099357691313,-0.28329982728720116
SRES533-118,-0.394571638383415,-0.012885988374925801
SRES535-118,-0.5653350862757135,-0.28033444484527337
SRES538-118,-0.5662988480286073,-0.2861798556008359
SRES544-118,-0.07381094861111089,0.49578985098717615
SRES549-118,0.5870588319705584,1.5401930046841479
SRES552-118,-0.5638256622771313,-0.2853817734937054
SRES553-118,1.5280993425887148,3.0337992308282935
SRES555-118,-0.566843175667051,-0.283496842258676
SRES556-118,-0.5639393929435257,-0.2871814889579378
SRES557-118,-0.5664574398320021,-0.2848914661585812
SRES561-118,-0.5646426808788181,-0.2772498467026599
SRES568-118,-0.15964036433617618,0.3623598827914647
SRES57-118,1.5274748844822035,3.0320162606981995
SRES587-118,-0.5655980288389925,-0.2803654060776423
SRES6-118,-0.5852910269025241,-0.31788490169513123
SRES602-118,-0.5647503384176971,-0.27869141150584614
SRES613-118,-0.5642510660121881,-0.2813549184091337
SRES62-118,-0.5670143433927686,-0.280187887506957
SRES635-118,-0.4590449000071506,-0.11182463008928237
SRES646-118,-0.5650767771876946,-0.2809063645544762
SRES68-118,-0.5667764014715839,-0.28375238501369937
HCONRES1-117,-0.5852220243160101,-0.32066504743069757
HCONRES10-117,-0.5844068065127866,-0.3166845519736452
HCONRES100-117,-0.07208972396766214,0.4952602781246506
HCONRES101-117,-0.47828859905270155,-0.14826722740209625
HCONRES102-117,-0.5445090739959324,-0.25447976344993245
HCONRES103-117,-0.3946476658750597,-0.01722867651581177
HCONRES104-117,-0.2854652931680874,0.16256487851318663
HCONRES105-117,-0.5425704177046609,-0.249167384734021
HCONRES106-117,-0.09586524406573745,0.4663712369689899
HCONRES107-117,-0.1164330194561538,0.43180259621581146
HCONRES108-117,-0.3726005587698466,0.027200177847123915
HCONRES109-117,-0.28652195353563165,0.15845261469664376
HCONRES11-117,7.40913325700022,-2.417884630603552
HCONRES110-117,1.060676454156353,2.2951755914489724
HCONRES111-117,-0.5866984147218425,-0.3122582818170315
HCONRES112-117,-0.5636361045676638,-0.280535833432769
HCONRES113-117,1.5278067649727882,3.026120026759458
HCONRES114-117,-0.4588462182156956,-0.10597702707185505
HCONRES115-117,0.013864147351210013,0.6409826843940852
HCONRES116-117,-0.5206890630923542,-0.22169371174328
HCONRES117-117,-0.5443599690354786,-0.24511353159103405
HCONRES118-117,-0.5854278931369343,-0.3159936382519273
HCONRES119-117,7.427653186111731,-2.414658279381243
HCONRES12-117,0.5253076074086468,1.4421209215467652
HCONRES120-117,-0.136924822394488,0.4008010310267615
HCONRES121-117,-0.5847081074806787,-0.318564505285871
HCONRES122-117,0.35327197139250116,1.1752955101053255
HCONRES123-117,-0.5845761720206524,-0.3208491942089343
HCONRES124-117,-0.5851933457492488,-0.32017028732421954
HCONRES125-117,-0.5418303778139751,-0.2521856967325842
HCONRES13-117,0.589440675545482,1.5477280197121843
HCONRES14-117,-0.5852940022042082,-0.31687865267540766
HCONRES15-117,-0.47994462822197365,-0.15333300590001606
HCONRES16-117,-0.5852559841402141,-0.3098212225383591
HCONRES17-117,-0.5858363593318805,-0.31773929340126406
HCONRES18-117,-0.5649661182413463,-0.28322949399808
HCONRES19-117,3.0234238858872415,5.401461527193815
HCONRES2-117,-0.5856246195523327,-0.3157170520829642
HCONRES20-117,0.0338842193194447,0.6646766538397257
HCONRES21-117,0.055624709886620535,0.6980704722196147
HCONRES22-117,-0.028739350195175987,0.5626507354518597
HCONRES23-117,-0.584044462862204,-0.32003674125449083
HCONRES24-117,2.38151788468729,4.3868852699985315
HCONRES25-117,-0.5229410842617888,-0.22134901868406293
HCONRES26-117,0.09780841322601606,0.7755650262558934
HCONRES27-117,-0.583925946792979,-0.31697831338449256
HCONRES28-117,-0.5850235557672258,-0.3202449960805949
HCONRES29-117,0.2692300814463081,1.0440636148331113
HCONRES3-117,-0.43410918624609546,-0.07764245445822643
HCONRES30-117,-0.5848549302099202,-0.31736350510985717
HCONRES31-117,0.5675280943448959,1.5062917955127622
HCONRES32-117,0.055559425649748265,0.7013322042165072
HCONRES33-117,4.325237388116875,7.453733098534779
HCONRES34-117,0.5025540637915985,1.4042354548029177
HCONRES35-117,-0.5636293676656686,-0.28596074699245616
HCONRES36-117,-0.0938996337500096,0.45529566547351036
HCONRES37-117,-0.5852319484080065,-0.3079789721566989
HCONRES38-117,-0.39290535971498963,-0.012735432729772485
HCONRES39-117,-0.2222617037910372,0.2606242575379635
HCONRES4-117,-0.0294395476938599,0.5697593214257006
HCONRES40-117,-0.15743278634938968,0.362231830747007
HCONRES41-117,-0.5431663936915165,-0.24753804549890374
HCONRES42-117,-0.22254508202724146,0.25551483967042227
HCONRES43-117,-0.3522052945963863,0.05397263816799668
HCONRES44-117,1.8914342709320757,3.5986127417836418
HCONRES45-117,-0.24214549701094415,0.226087356516982
HCONRES46-117,1.0367878713014167,2.2579966849969852
HCONRES47-117,-0.5454911574847443,-0.25091400060833413
HCONRES48-117,-0.2451670748068954,0.21937095303038567
HCONRES49-117,-0.28489329849769673,0.16217875636708795
HCONRES5-117,-0.3920244512051899,-0.00927616216081552
HCONRES50-117,-0.2008996464523209,0.2968116978138424
HCONRES51-117,-0.4364415678232184,-0.08104855501981545
HCONRES52-117,-0.5863627204628158,-0.32256226586888603
HCONRES53-117,-0.3083030275505796,0.12948582136199552
HCONRES54-117,-0.19972220687645711,0.28983657027246573
HCONRES55-117,1.292864258106677,2.662493181538567
HCONRES56-117,-0.5626253932569486,-0.28382490231520574
HCONRES57-117,0.24743626543346423,1.0119480704738473
HCONRES58-117,-0.5643856031902555,-0.28019983622888384
HCONRES59-117,-0.3918734079760243,-0.01050613575102251
HCONRES6-117,-0.5834263588725249,-0.317061735091182
HCONRES60-117,0.31097445686582303,1.1027188713313463
HCONRES61-117,-0.22254106670967558,0.2558184781214681
HCONRES62-117,-0.5230055988828834,-0.21131358451300586
HCONRES63-117,-0.5424978175139905,-0.25106319516124265
HCONRES64-117,-0.5850300332847389,-0.3207402826487517
HCONRES65-117,1.8038583359608882,3.471760239882346
HCONRES66-117,-0.008798601478918228,0.6036007134949307
HCONRES67-117,-0.5643588503340417,-0.2806515777795416
HCONRES68-117,-0.47841475991979954,-0.1427557074205696
HCONRES69-117,-0.5849433867006087,-0.31740122948087335
HCONRES7-117,0.33251283248711455,1.1413588319522283
HCONRES70-117,1.8501122819431954,3.5415494709777118
HCONRES71-117,-0.5223784892528693,-0.21639683580792335
HCONRES72-117,0.07732892583429192,0.7335315410320334
HCONRES73-117,-0.45853699448643354,-0.11412467788531591
HCONRES74-117,-0.5645263676650057,-0.2815384112052139
HCONRES75-117,-0.15641364288826973,0.36093274994751445
HCONRES76-117,0.39872659656520143,1.240180299797377
HCONRES77-117,-0.45881633980857794,-0.1116299835918532
HCONRES78-117,0.4608563690911824,1.3490981687368944
HCONRES79-117,-0.5855614714367324,-0.32184231118300677
HCONRES8-117,-0.2430220953440064,0.2266919506939095
HCONRES80-117,-0.5436902885033045,-0.24923762105177943
HCONRES81-117,-0.5213132896068994,-0.21730392657108266
HCONRES82-117,-0.5422309832230358,-0.2505150195721597
HCONRES83-117,-0.5853235749540359,-0.3260399985817243
HCONRES84-117,0.2259389898802279,0.9781115745402066
HCONRES85-117,-0.4578295557923424,-0.1187079408265263
HCONRES86-117,0.5468811252985685,1.4836169803431727
